authorId,name,Affiliations,Affiliation_type
2631056,Timothy S. Maughan,Delft University of Technology,university
143873247,M. Parmar,Fudan University,university
115005790,Louise Brown,Intel,company
2621561,M. Sydes,Zhejiang University,university
144649765,S. Shams,"University of California, Berkeley (UCB)",university
2070769802,L. Solima,Tsinghua University,university
143918410,M. Kaufmann,Delft University of Technology,university
3436315,Amir Sinaeepourfard,AmerisourceBergen,company
1716522,J. Krogstie,California Institute of Technology (Caltech),university
1719394,S. A. Petersen,The Chinese University of Hong Kong (CUHK),university
1760837,Dirk Ahlers,Stanford University,university
48232006,Marcy G. Antonio,University of British Columbia,university
1390140002,K. Schick-Makaroff,The University of Hong Kong,university
5973699,James Doiron,Tsinghua University,university
3971602,L. Sheilds,Elevance Health,company
14746788,Lacie White,Archer Daniels Midland,company
6429295,A. Molzahn,AmerisourceBergen,company
40237241,Matthias Boehm,The London School of Economics and Political Science (LSE),university
2119303314,Arun Kumar,Lowe's,company
9125547,Jun Yang,University of Michigan-Ann Arbor,university
119898182,Antonio Capizzi,"University of California, Los Angeles (UCLA)",university
2084555166,Salvatore Distefano,EPFL,university
144527006,M. Mazzara,King's College London,university
34808484,T. M. Harrison,Cigna,company
1398233835,L. Luna-Reyes,Princeton University,university
2012491,T. Pardo,Johns Hopkins University,university
3409962,Nic DePaula,Northwestern University,university
3386057,M. Najafabadi,Fannie Mae,company
2072957128,Jillian Palmer,University of British Columbia,university
2189206,Ann Borda,King's College London,university
144370168,K. Gray,"Nanyang Technological University, Singapore (NTU)",university
2118638752,Yuqing Fu,Walmart,company
145674068,Babak Salimi,Intel,company
145557773,B. Howe,King's College London,university
144823759,Dan Suciu,The University of Melbourne,university
2492719,Cord Wiljes,King's College London,university
1748977,P. Cimiano,McGill University,university
8846811,M. Poltavtseva,California Institute of Technology (Caltech),university
1789869,D. Zegzhda,Yale University,university
2662333,M. Kalinin,"University of California, Los Angeles (UCLA)",university
11963660,Kristin A. Briney,EPFL,university
143811079,A. Magdy,PepsiCo Beverages,company
1394839557,Laila Abdelhafeez,Ford Motor,company
66532878,Yunfan Kang,Centene,company
145776732,Eric Ong,"University of California, Los Angeles (UCLA)",university
1756679,M. Mokbel,FedEx,company
1407515057,Arian Razmi-farooji,Peking University,university
1399114983,H. Kropsu-Vehkapera,Kroger,company
10342901,Janne Harkonen,Princeton University,university
145730890,H. Haapasalo,Delft University of Technology,university
122866926,John Martin,Kyoto University,university
40537606,Ammar Gharaibeh,University of Cambridge,university
10297273,M. A. Salahuddin,The University of Hong Kong,university
30679042,Sayed Jahed Hussini,Walmart,company
1750196,Abdallah Khreishah,Bank of America,company
1783739,Issa M. Khalil,ETH Zurich - Swiss Federal Institute of Technology,university
145837053,M. Guizani,Yale University,university
1389945327,Ala Al-Fuqaha,The University of Tokyo,university
1396822935,David Páez-Espino,Dell Technologies,company
52161096,S. Roux,Lowe's,company
2956683,I. Chen,Humana,company
2412941,Krishna Palaniappan,The University of Hong Kong,university
39517703,Anna Ratner,University of British Columbia,university
2285301474,Ken Chu,Centene,company
2078394,Marcel Huntemann,JPMorgan Chase,company
144896762,T. Reddy,University of Chicago,university
2254214902,Joan Carles Pons,Peking University,university
1702316,M. Llabrés,CVS Health,company
1396822962,E. Eloe-Fadrosh,Tsinghua University,university
2241382793,Natalia N. Ivanova,Wells Fargo,company
2805081,N. Kyrpides,Stanford University,university
152354805,Yunchuan Sun,Walgreens Boots Alliance,company
48081155,Yufeng Shi,University of British Columbia,university
2148904286,Zhengjun Zhang,Ford Motor,company
89102915,Mingyue Shi,The Australian National University,university
2052890621,Rong Jiang,Home Depot,company
2109826605,Xiaohan Hu,Cornell University,university
151063968,Jingwei Shang,Citigroup,company
39712836,G. Ayoade,Procter & Gamble,company
38804742,Vishal M. Karande,The Chinese University of Hong Kong (CUHK),university
145155297,L. Khan,Johnson & Johnson,company
3071249,Kevin W. Hamlen,Alphabet,company
2096792322,N. Redkina,Home Depot,company
1793884,Yanbo Huang,Fudan University,university
46842442,Zhongxin Chen,Intel,company
2107105574,Tao Yu,Citigroup,company
51332714,Xiangzhi Huang,The University of Manchester,university
9267451,X. Gu,Apple,company
2153282879,Qi‐Ang Wang,Chevron,company
2181284180,Yang Dai,Kyoto University,university
2160872910,Zhan-guo Ma,Imperial College London,university
2171114745,Junfang Wang,Verizon Communications,company
100841270,Jianfu Lin,University of British Columbia,university
50040606,Y. Ni,"Nanyang Technological University, Singapore (NTU)",university
3124770,W. Ren,Amazon,company
2204699413,Jian Jiang,Pfizer,company
2218326293,Xuan Yang,Verizon Communications,company
2217936172,Jia-Ru Yan,Microsoft,company
2022124,Barbara Plank,"University of California, Berkeley (UCB)",university
2152663837,Xin Huang,Massachusetts Institute of Technology (MIT) ,university
3083159,A. Khetan,PepsiCo Beverages,company
2008176653,Milan Cvitkovic,McGill University,university
3386660,Zohar S. Karnin,Citigroup,company
27737939,Chuizheng Meng,Kyoto University,university
2267664,Sirisha Rambhatla,Zhejiang University,university
47909531,Yan Liu,The University of New South Wales (UNSW Sydney),university
2038786,Wentao Fan,National University of Singapore (NUS),university
2155558174,Lin Yang,Walgreens Boots Alliance,company
1729109,N. Bouguila,The University of Melbourne,university
2137619176,Sufyan bin Uzayr,University of Michigan-Ann Arbor,university
48028582,Le Yao,Dell Technologies,company
145619185,Zhiqiang Ge,The University of Sydney,university
1658887035,Wahid A. M. Shehata,AmerisourceBergen,company
41097607,H. Yousof,University of Chicago,university
2105608191,Weiwei Qian,The Australian National University,university
2143379026,Yu Guo,Johnson & Johnson,company
2051655406,Kai Cui,Kroger,company
2052219438,Pengxing Wu,Apple,company
9319875,Weiguang Fang,University of Pennsylvania,university
1768360511,Daoyuan Liu,Monash University,university
145991669,S. Kazak,Technical University of Munich,university
31789568,T. Fujita,University of Chicago,university
2068236640,Manoli Pifarré Turmo,Fudan University,university
1952510917,S. Giwa,Elevance Health,company
29478859,M. Sharifpur,Zhejiang University,university
31954433,M. Goodarzi,University of Cambridge,university
2391039,H. Alsulami,PepsiCo Beverages,company
2243750613,J. Meyer,Bank of America,company
1405319717,S. Al-Fedaghi,The Chinese University of Hong Kong (CUHK),university
33750513,S. Moxon,Peking University,university
1782962,H. Solbrig,Technical University of Munich,university
143644441,D. Unni,AmerisourceBergen,company
2100385225,Dazhi Jiao,Delft University of Technology,university
46296109,R. Bruskiewich,UPS,company
3016516,J. Balhoff,King's College London,university
3054526,Gaurav Vaidya,University of Pennsylvania,university
1508927034,William D. Duncan,"University of California, Berkeley (UCB)",university
2151893083,H. Hegde,FedEx,company
2149666232,Mark Miller,Peking University,university
144380319,Matthew H. Brush,Home Depot,company
40404712,N. Harris,University of Chicago,university
1976792,M. Haendel,Harvard University,university
52038267,C. Mungall,King's College London,university
2109278431,Heng Liu,Harvard University,university
2108127558,Yunfeng Zhang,Princeton University,university
49164165,Liwei Hu,The University of Manchester,university
2155660014,Jun Zhang,Comcast,company
145337328,Yu Xiang,Costco Wholesale,company
47825543,Wenyong Wang,Stanford University,university
3296352,H. Khayyam,Target,company
144923572,A. Jamali,King's College London,university
82089914,A. Bab-Hadiashar,The University of Melbourne,university
2235269332,T. Esch,Target,company
34763778,S. Ramakrishna,Meta Platforms,company
145483397,M. Jalili,Johns Hopkins University,university
3003023,M. Naebe,CVS Health,company
144255239,P. Zhou,ExxonMobil,company
2108700974,Wenpeng Li,CVS Health,company
39483422,Hong Wang,PepsiCo Beverages,company
50651835,Mingjie Li,The University of Sydney,university
145011556,T. Chai,UCL,university
103949847,Hanaa Elgohari,University of Cambridge,university
41097607,H. Yousof,The University of Edinburgh,university
145619185,Zhiqiang Ge,Cigna,company
2109110276,Xinru Chen,Seoul National University,university
145044852,Feras A. Saad,Stanford University,university
1397895859,Marco F. Cusumano-Towner,JPMorgan Chase,company
1922848,Ulrich Schaechtle,Stanford University,university
1720971,M. Rinard,Chevron,company
1735083,Vikash K. Mansinghka,The University of New South Wales (UNSW Sydney),university
115504645,Yang Song,New York University (NYU),university
2490652,Stefano Ermon,University of Toronto,university
2203851,P. Verhoef,Monash University,university
72334032,Edwin Kooge,Princeton University,university
71817237,Natasha Walk,Peking University,university
40508582,J. Wieringa,Delft University of Technology,university
101473645,Zoumpolia Dikopoulou,Johnson & Johnson,company
10309762,Priya Tyagi,Humana,company
2564716,Jeng-Fung Hung,The University of Manchester,university
37988173,Chun-Yen Tsai,Procter & Gamble,company
40058526,Kristina Rosenthal,Alphabet,company
143953380,Stefan Strecker,Bank of America,company
144766537,Ó. Pastor,Microsoft,company
2115242952,Yibin Ren,Université PSL,university
49829302,T. Cheng,Columbia University,university
46866973,Y. Zhang,The University of Edinburgh,university
2744698,Matteo Tonietto,General Motors,company
38121795,G. Rizzo,EPFL,university
144666389,M. Veronese,Walmart,company
3589089,F. Borgan,Citigroup,company
6315093,P. Bloomfield,Citigroup,company
46174961,O. Howes,The University of Melbourne,university
2991080,A. Bertoldo,University of Pennsylvania,university
8804828,M. Schlichtkrull,Peking University,university
41016725,Thomas Kipf,Stanford University,university
2789097,Peter Bloem,Microsoft,company
9965217,Rianne van den Berg,The London School of Economics and Political Science (LSE),university
144889265,Ivan Titov,General Electric,company
1678311,M. Welling,Meta Platforms,company
1573289908,Stéphane Cédric KOUMETIO TEKOUABOU,University of Cambridge,university
9398749,Walid Cherif,Lowe's,company
2670460,H. Silkan,The University of New South Wales (UNSW Sydney),university
31933741,Jayesh Patel,Alphabet,company
31411738,M. Turco,Amazon,company
3360376,M. Calvano,Lowe's,company
2082838157,E. Giovannini,The University of Edinburgh,university
52539408,T. Gerber,Lowe's,company
32869862,Yining Dong,Costco Wholesale,company
2285292652,S. J. Qin,Walgreens Boots Alliance,company
144732658,Bo Jin,MetLife,company
2106075012,Chao Che,Université PSL,university
2109343347,Zhen Liu,Meta Platforms,company
5818674,Shulong Zhang,General Electric,company
5028442,Xiaomeng Yin,Columbia University,university
2115493235,Xiaopeng Wei,Phillips 66,company
2155516106,Ying Wang,Stanford University,university
1779967,Luyi Bai,Pfizer,company
2320984,Junwei Jin,Kroger,company
2012145537,C. L. P. Chen,Monash University,university
2144425341,Yanting Li,Cornell University,university
2111572794,Chen Zhang,Bank of America,company
144303419,Hao Yan,CVS Health,company
2117177710,Seungho Lee,University of Pennsylvania,university
153533172,Jianjun Shi,Microsoft,company
2608638,B. Kim,ExxonMobil,company
48418805,B. Kang,Princeton University,university
3160707,S. Choi,Chevron,company
1761763,T. Kim,The University of Tokyo,university
1412902270,J. Gastellu-Etchegorry,Bank of America,company
2327930,N. Lauret,Walgreens Boots Alliance,company
144868747,T. Yin,The University of Tokyo,university
7471201,L. Landier,UPS,company
144579083,A. Kallel,UPS,company
48538041,Z. Malenovský,Meta Platforms,company
2990847,A. Al Bitar,University of Oxford,university
32719983,J. Aval,Cornell University,university
31140405,S. Hmida,Alphabet,company
3394506,Jianbo Qi,Costco Wholesale,company
114824980,Ghania Medjdoub,Kyoto University,university
46771083,J. Guilleux,Delft University of Technology,university
8599371,E. Chavanon,Imperial College London,university
33617898,B. Cook,Kroger,company
3420619,D. Morton,"University of California, Berkeley (UCB)",university
2660652,N. Chrysoulakis,Meta Platforms,company
143717263,Z. Mitraka,"University of California, Los Angeles (UCLA)",university
103682810,Martina Björklund,Massachusetts Institute of Technology (MIT) ,university
11729142,Jun‐Hu Cheng,University of British Columbia,university
94403669,Da‐Wen Sun,CVS Health,company
46581019,Qiang Liu,Microsoft,company
143609842,S. Qin,FedEx,company
145011556,T. Chai,Target,company
51041947,R. A. S. N. Soransso,"University of California, Berkeley (UCB)",university
1986662,M. C. Cavalcanti,The University of Tokyo,university
11754930,Aleksandar Bojchevski,Cigna,company
22654490,Yves Matkovic,Stanford University,university
3075189,Stephan Günnemann,University of Cambridge,university
2493336,Artem Chebotko,Alphabet,company
1939145,A. Kashlev,Costco Wholesale,company
1700537,Shiyong Lu,Northwestern University,university
1752983,Simone Scardapane,Archer Daniels Midland,company
70129091,Dianhui Wang,Meta Platforms,company
1737292,A. Uncini,The Australian National University,university
2240170380,Andreas Meier,The University of Edinburgh,university
2240148826,Michael Kaufmann,Cardinal Health,company
40833972,P. Seamark,Amazon,company
2076091722,T. Martens,National University of Singapore (NUS),university
40617842,M. Stein,University of Toronto,university
2024783,H. Janetzko,ETH Zurich - Swiss Federal Institute of Technology,university
